7/18/2014,Briscoe Quad,2,6074.398726,591,-0.417430128,-0.92534424,0,0,1,0,,,
7/19/2014,Briscoe Quad,2,5781.065864,602,-0.87727578,0.999362932,0,0,1,0,,,
7/20/2014,Briscoe Quad,2,5426.75948,390,0.051076999,-0.127154979,0,0,1,0,,,
7/21/2014,Briscoe Quad,2,5750.897582,296,0.536907079,-0.649930693,0,0,1,0,,,
7/22/2014,Briscoe Quad,2,5803.607682,340,1.003051986,-0.464409068,0,0,1,0,,,
7/23/2014,Briscoe Quad,2,5879.630473,114,0.135329541,1.493449735,0,0,1,0,,,
7/24/2014,Briscoe Quad,2,5579.425423,122,-0.507194519,-0.311401542,0,0,1,0,,,
7/25/2014,Briscoe Quad,2,5600.454232,357,-0.893811325,-0.129705104,0,0,1,0,,,
7/26/2014,Briscoe Quad,2,5513.357752,360,0.876279469,1.156833178,0,0,1,0,,,
7/27/2014,Briscoe Quad,2,5447.178671,360,0.920374257,0.353543666,0,0,1,0,,,
7/28/2014,Briscoe Quad,2,5683.775134,354,-0.759164739,-0.215771838,0,0,1,0,,,
7/29/2014,Briscoe Quad,2,5665.28672,18,-0.945780183,-0.480984883,0,0,1,0,,,
7/30/2014,Briscoe Quad,2,5699.620681,7,-0.302468716,-0.204296273,0,0,1,0,,,
7/31/2014,Briscoe Quad,2,5617.704978,7,0.080998463,-0.370054427,0,0,1,0,,,
8/1/2014,Briscoe Quad,2,5447.780006,7,0.234542815,-0.236810373,0,0,1,0,,,
8/2/2014,Briscoe Quad,2,5252.674587,7,0.205408759,-0.213221712,0,0,1,0,,,
8/3/2014,Briscoe Quad,2,5233.441473,1,0.331393868,-0.800388094,0,0,1,0,,,
8/4/2014,Briscoe Quad,2,5400.585838,1,0.337693124,-0.664593915,0,0,1,0,,,
8/5/2014,Briscoe Quad,2,5540.975076,1,0.3463546,0.403908643,0,0,1,0,,,
8/6/2014,Briscoe Quad,2,5518.066046,1,0.301472405,1.117306234,0,0,1,0,,,
8/7/2014,Briscoe Quad,2,5486.328972,1,0.125093251,0.511651443,0,0,1,0,,,
8/8/2014,Briscoe Quad,2,5449.780179,1,-0.715857357,1.587804376,0,0,1,0,,,
8/9/2014,Briscoe Quad,2,5144.614257,1,0.240054664,1.74909981,0,0,1,0,,,
8/10/2014,Briscoe Quad,2,5312.646736,0,0.420370852,2.428708239,0,0,1,0,,,
8/11/2014,Briscoe Quad,2,5535.96673,0,0.574702612,1.590992033,0,0,1,0,,,
8/12/2014,Briscoe Quad,2,5526.686244,0,-0.406406431,0.204998859,0,0,1,0,,,
8/13/2014,Briscoe Quad,2,5591.17999,0,-0.420579756,-0.501385887,0,0,1,0,,,
8/14/2014,Briscoe Quad,2,5600.578399,0,0.261314651,-0.691370232,0,0,1,0,,,
8/15/2014,Briscoe Quad,2,5675.174094,0,-1.068615665,-1.790474294,0,0,1,0,,,
8/16/2014,Briscoe Quad,2,5575.76388,0,-0.359949422,0.95154808,0,0,1,0,,,
5/11/2014,Forest Quad,3,8370.542677,9,-0.078845146,0.600905833,1,1,0,0,,,
5/12/2014,Forest Quad,3,8896.036575,9,0.44163084,0.871219129,1,1,0,0,,,
5/13/2014,Forest Quad,3,8213.383036,9,-0.307193157,0.750725702,1,1,0,0,,,
5/14/2014,Forest Quad,3,6330.07319,9,-2.339490461,2.7857258,1,1,0,0,,,
5/15/2014,Forest Quad,3,5609.859149,9,-3.222173637,0.785152396,1,1,0,0,,,
5/16/2014,Forest Quad,3,5818.476543,9,-3.296189889,0.298715969,1,1,0,0,,,
5/17/2014,Forest Quad,3,5507.035925,9,-3.345009119,-0.697745545,1,1,0,0,,,
5/18/2014,Forest Quad,3,5419.855768,9,-2.885950875,-0.964233653,1,1,0,0,,,
5/19/2014,Forest Quad,3,5894.250819,9,-1.963897352,-1.777723667,1,1,0,0,,,
5/20/2014,Forest Quad,3,6847.035112,9,-0.20876729,-0.727709519,1,1,0,0,,,
5/21/2014,Forest Quad,3,7033.017933,9,0.555804845,0.503363535,1,1,0,0,,,
5/22/2014,Forest Quad,3,7501.545158,9,-0.276484287,-0.769149057,1,1,0,0,,,
5/23/2014,Forest Quad,3,7010.306833,9,-0.819007666,-1.349940125,1,1,0,0,,,
5/24/2014,Forest Quad,3,6505.963491,9,-1.009560145,-1.439194516,1,1,0,0,,,
5/25/2014,Forest Quad,3,6655.035879,9,-0.389870886,-1.505497777,1,1,0,0,,,
5/26/2014,Forest Quad,3,7206.647725,9,0.190448027,-0.543462956,1,1,0,0,,,
5/27/2014,Forest Quad,3,8113.190557,9,0.71407364,-0.360491456,1,1,0,0,,,
5/28/2014,Forest Quad,3,7990.365921,9,0.504623395,-0.450383378,1,1,0,0,,,
5/29/2014,Forest Quad,3,8157.186283,9,0.497536732,0.247075929,1,1,0,0,,,
5/30/2014,Forest Quad,3,8035.866277,9,0.80147581,-0.356666268,1,1,0,0,,,
5/31/2014,Forest Quad,3,7322.858893,9,0.519584126,-2.729557986,1,1,0,0,,,
6/1/2014,Forest Quad,3,7435.525234,9,0.476276745,-0.112491758,1,1,0,0,,,
6/2/2014,Forest Quad,3,7771.789458,9,0.027454791,1.976060974,1,1,0,0,,,
6/3/2014,Forest Quad,3,8329.718006,9,0.866830585,0.034140455,1,1,0,0,,,
6/4/2014,Forest Quad,3,8100.438911,9,0.306984253,0.899270509,1,1,0,0,,,
6/5/2014,Forest Quad,3,8281.502371,9,-0.515855996,-0.989734908,1,1,0,0,,,
6/6/2014,Forest Quad,3,8230.403785,9,-0.318216854,-1.159318249,1,1,0,0,,,
6/7/2014,Forest Quad,3,7782.15741,9,-0.126089562,-1.668068273,1,1,0,0,,,
6/8/2014,Forest Quad,3,7749.437733,9,-0.418217535,0.512288974,1,1,0,0,,,
6/9/2014,Forest Quad,3,8839.246074,9,-0.414280501,-0.064039374,1,1,0,0,,,
6/10/2014,Forest Quad,3,8971.541081,9,-0.459950103,2.1290685,1,1,0,0,,,
6/11/2014,Forest Quad,3,9505.624975,9,-0.13947548,1.586529314,1,1,0,0,,,
6/12/2014,Forest Quad,3,9590.077955,9,0.141628797,0.206911453,1,1,0,0,,,
6/13/2014,Forest Quad,3,8837.239362,9,-0.497745636,-1.440469578,1,1,0,0,,,
6/14/2014,Forest Quad,3,8489.069318,33,-1.138694883,-2.135378759,1,1,0,0,,,
6/15/2014,Forest Quad,3,9165.460352,366,-0.122939934,-0.9062183,1,1,0,0,,,
6/16/2014,Forest Quad,3,10620.42714,367,0.979429777,0.600268301,1,1,0,0,,,
6/17/2014,Forest Quad,3,10963.28303,367,1.363684363,-0.086352972,1,1,0,0,,,
6/18/2014,Forest Quad,3,11651.48505,367,1.509354646,0.058366646,1,1,0,0,,,
6/19/2014,Forest Quad,3,11867.79909,367,1.564473131,0.020752296,1,1,0,0,,,
6/20/2014,Forest Quad,3,12083.57415,240,1.257384426,0.600268301,1,1,0,0,,,
6/21/2014,Forest Quad,3,11532.75891,322,1.17155707,-0.243185686,1,1,0,0,,,
6/22/2014,Forest Quad,3,11286.79138,211,1.343999189,-0.520511827,1,1,0,0,,,
6/23/2014,Forest Quad,3,11290.16904,208,1.300691808,0.183960324,1,1,0,0,,,
6/24/2014,Forest Quad,3,10822.5991,208,0.62667147,1.328966645,1,1,0,0,,,
6/25/2014,Forest Quad,3,11044.3854,208,0.970768301,-0.243185686,1,1,0,0,,,
6/26/2014,Forest Quad,3,10964.53418,208,1.013288276,-0.591277808,1,1,0,0,,,
6/27/2014,Forest Quad,3,10915.79835,119,1.047934181,0.004176481,1,1,0,0,,,
6/28/2014,Forest Quad,3,10684.25512,100,0.859743923,1.161933429,1,1,0,0,,,
6/29/2014,Forest Quad,3,10961.80921,98,0.725097337,1.249912756,1,1,0,0,,,
6/30/2014,Forest Quad,3,10950.85869,98,1.100690446,1.118581296,1,1,0,0,,,
7/1/2014,Forest Quad,3,10899.85024,98,1.088091935,0.131045221,1,1,0,0,,,
7/2/2014,Forest Quad,3,10380.287,98,0.405410121,0.027765141,1,1,0,0,,,
7/3/2014,Forest Quad,3,8270.364168,98,-0.805621748,0.071754805,1,1,0,0,,,
7/4/2014,Forest Quad,3,7898.861295,98,-0.516643402,-0.816963909,1,1,0,0,,,
7/5/2014,Forest Quad,3,8000.363764,98,-0.380422002,-1.203945444,1,1,0,0,,,
7/6/2014,Forest Quad,3,8707.577597,97,0.542418928,-0.526887141,1,1,0,0,,,
7/7/2014,Forest Quad,3,10233.97245,97,0.621947028,1.023589124,1,1,0,0,,,
